tconst,startYear,title,Country of Origin,HK?,language,runtimeMinutes,genres,averageRating,numVotes
tt1325724,2008,Jue dai shuang jiao,Hong Kong,1,cmn,105,Comedy,4.5,79
tt0790786,2008,Wushu: The Young Generation,Hong Kong,1,en,104,"Action,Drama,Family",5.8,775
tt0865556,2008,King of Kung Fu,China/Hong Kong/United States,1,en,104,"Action,Adventure,Fantasy",6.5,109188
tt1055300,2008,畫皮,China/Hong Kong/Singapore,1,yue,103,"Action,Drama,Fantasy",6.3,5232
tt0882978,2008,三國之見龍卸甲,China/South Korea/Hong Kong,1,yue,102,"Action,Drama,History",6.1,6659
tt1310656,2008,武俠梁祝,Hong Kong,1,yue,102,"Action,Romance",5.1,437
tt1135983,2008,蝎子,Japan/Hong Kong,1,cmn,101,Action,4.9,407
tt1198059,2008,無野之城,Hong Kong,1,yue,101,"Drama,Sport",5.4,292
tt1205065,2008,"L for Love, L for Lies",Hong Kong,1,en,101,Romance,6.1,261
tt1236332,2008,Happy Funeral,Hong Kong,1,en,101,Comedy,4.3,97
tt1303846,2008,親密,Hong Kong,1,yue,100,"Drama,Romance",6.2,319
tt1365026,2008,烈日當空,Hong Kong,1,cmn,100,Drama,6.5,136
tt1186803,2008,An Empress and the Warriors,Hong Kong/China,1,en,99,"Action,Drama,History",5.8,4131
tt1369846,2008,The Vampire Who Admires Me,Hong Kong,1,en,99,"Comedy,Crime,Drama",4.3,65
tt1194582,2008,花花型警,Hong Kong,1,cmn,98,"Action,Romance,Thriller",5,380
tt1217589,2008,Oi ching maan sui,Hong Kong,1,\N,98,Romance,5.7,65
tt1232825,2008,一半海水，一半火燄,Hong Kong,1,cmn,98,"Crime,Drama",6.1,461
tt1369831,2008,My Wife Is a Gambling Maestro,Hong Kong,1,en,98,Comedy,4.5,86
tt1510857,2008,Wan mei sheng huo,Hong Kong/China,1,\N,97,Drama,6,36
tt1210844,2008,圍城,Hong Kong,1,yue,96,Drama,6.5,154
tt1299370,2008,The Equation of Love and Death,China/Hong Kong,1,en,96,"Crime,Drama,Romance",6.9,1453
tt0494249,2008,Last Hour,Hong Kong/France,1,\N,95,"Action,Thriller",2.9,864
tt0918561,2008,Di yi jie,Singapore/Hong Kong,1,cmn,95,"Crime,Horror,Thriller",6.2,778
tt1087906,2008,Underdog Knight,Hong Kong/China,1,en,95,"Crime,Drama",6.1,499
tt1236325,2008,Qing tai,Hong Kong,1,\N,95,"Crime,Drama",5.6,287
tt1362068,2008,Oi do chun,Hong Kong/China,1,\N,95,"Crime,Drama,Romance",5.3,324
tt1185427,2008,Hong Kong Bronx,Hong Kong,1,en,94,Action,5.5,119
tt1354553,2008,The Forbidden Legend: Sex & Chopsticks,Hong Kong/Japan,1,en,93,"Comedy,Drama",5.1,759
tt1392208,2008,"Yes, I Can See Dead People",Hong Kong,1,en,93,Horror,5.1,36
tt1258130,2008,Great Female Investigator,Hong Kong/China,1,en,92,"Comedy,Crime,Thriller",5.3,339
tt1233499,2008,The Way We Are,Hong Kong,1,en,90,Drama,7.5,1066
tt1347006,2008,性工作者2：我不賣身．我賣子宮,Hong Kong,1,cmn,90,Drama,6.4,220
tt1369813,2008,The Luckiest Man,Hong Kong,1,en,90,Comedy,4.7,27
tt1236370,2008,Lang ya,Hong Kong/China,1,cmn,89,"Action,Crime,Thriller",6.1,2055
tt1268793,2008,Forgive and Forget,Hong Kong,1,en,89,Thriller,5.3,79
tt1288398,2008,三不管,Hong Kong,1,yue,89,"Action,Thriller",4.4,90
tt0940709,2008,長江7號,Hong Kong/China,1,cmn,88,"Adventure,Comedy,Drama",6.4,17066
tt1156136,2008,Linger,Hong Kong,1,en,88,"Drama,Romance",4.8,295
tt4253318,2008,Gui ji,Hong Kong,1,cmn,88,Horror,5.3,10
tt0491044,2008,Sparrow,Hong Kong,1,en,87,"Drama,Romance",6.7,3067
tt1287843,2008,Chivalrous dance manor,Hong Kong,1,cmn,87,"Action,Comedy",3.9,210
tt1205056,2008,嚇死你!,Hong Kong,1,cmn,85,"Drama,Horror,Mystery",4,93
tt0984130,2008,Miao Miao,Hong Kong/Taiwan,1,\N,83,"Comedy,Drama,Romance",6.2,1184
tt1196649,2008,Coffee or Tea,Hong Kong,1,en,80,Romance,4.4,12
tt1227146,2008,Family Inc.,Hong Kong/United States,1,\N,75,Documentary,7,12
tt1252564,2008,戀人路上,Hong Kong,1,cmn,73,"Drama,Romance",5.8,18
tt1329207,2008,Niu kou ren,Hong Kong,1,\N,,"Action,Crime",5.1,97
tt1326972,2009,赤壁2：決戰天下,China/Hong Kong/Japan/Taiwan/South Korea/United States,1,yue,142,"Action,Adventure,Drama",7.5,25259
tt1403130,2009,Sap yueh wai sing,China/Hong Kong,1,yue,139,"Action,Drama,History",6.8,8507
tt1459937,2009,明媚時光,Hong Kong/China,1,cmn,136,Drama,6,70
tt1124052,2009,南京！南京！,China/Hong Kong,1,cmn,132,"Drama,History,War",7.7,11611
tt1392249,2009,Night and Fog (2009),Hong Kong,1,en,122,"Crime,Drama",7.1,587
tt1471236,2009,撲克王,Hong Kong,1,cmn,122,Comedy,5.2,399
tt1437362,2009,Murderer,Hong Kong,1,en,120,"Crime,Drama,Mystery",5.5,691
tt1075419,2009,新宿事件,Hong Kong,1,yue,119,"Action,Crime,Drama",6.9,13492
tt1312156,2009,遊龍戲鳳,Hong Kong,1,cmn,117,"Comedy,Romance",5.6,792
tt1386963,2009,永久居留,Hong Kong,1,cmn,115,"Drama,Romance",6.4,764
tt1409831,2009,Jin Qian Di Guo,Hong Kong,1,cmn,112,"Crime,Drama",6,601
tt1514429,2009,Guang ban,Hong Kong/China,1,\N,112,Drama,5.5,30
tt1186371,2009,The Storm Riders II,Hong Kong,1,en,111,"Action,Adventure,Fantasy",5.2,1839
tt1360832,2009,Wusheng feng ling,Hong Kong/Switzerland/Germany,1,cmn,110,"Drama,Romance",6.4,881
tt1329454,2009,復仇,Hong Kong/France,1,yue,108,"Action,Crime,Thriller",6.5,6962
tt1388901,2009,麥田,China/Hong Kong,1,cmn,108,"Action,Drama,History",5.8,361
tt1405383,2009,流浪漢世界盃,Hong Kong,1,yue,108,"Drama,Sport",6,47
tt1382654,2009,愛情故事,Hong Kong,1,yue,106,Romance,5.2,90
tt1463188,2009,Short of Love,Hong Kong,1,en,106,"Comedy,Romance",5.6,185
tt1230424,2009,舞吧！昴,China/Singapore/Japan/South Korea/Hong Kong,1,cmn,105,Drama,6.1,228
tt5628908,2009,3 Narrow Gates,Hong Kong,1,\N,105,Drama,5.6,7
tt1494775,2009,Kei hei hup,China/Hong Kong,1,yue,102,"Action,Comedy,Romance",4.4,517
tt1300169,2009,狼災記,China/Hong Kong/Singapore/Japan/United States,1,cmn,101,"Action,Drama,History",3.9,529
tt1305854,2009,"All's Well, Ends Well 2009",Hong Kong,1,en,100,Comedy,4.9,510
tt1345525,2009,Rebellion,Hong Kong,1,en,100,"Action,Crime,Thriller",6.1,323
tt1349853,2009,竊聽風雲,Hong Kong/Singapore/China,1,yue,100,"Crime,Thriller",7.1,3432
tt1450672,2009,頭七,Hong Kong,1,yue,100,Horror,5.7,226
tt1475330,2009,On His Majesty's Secret Service,Hong Kong/Taiwan/China,1,en,98,"Action,Comedy",4.2,483
tt1365441,2009,Bo chi oi nei,Hong Kong,1,\N,96,Romance,4.9,139
tt1547640,2009,Wang Jiao jian yu,Hong Kong,1,cmn,96,"Crime,Drama",5.8,210
tt1428556,2009,A Simple Noodle Story,China/Hong Kong,1,en,95,"Comedy,Drama",5.7,3440
tt0375568,2009,Astro Boy,Hong Kong/United States/Japan,1,\N,94,"Action,Adventure,Animation",6.2,39592
tt1483799,2009,心魔,South Korea/Malaysia/Hong Kong,1,yue,94,Drama,6,317
tt1500739,2009,Trick or Cheat,Hong Kong,1,en,94,Comedy,3.8,46
tt1372692,2009,Gung fu chiu sun,Hong Kong,1,yue,92,"Action,Comedy",5.2,661
tt1517475,2009,Hen xiang he ni zai yi qi,Hong Kong,1,cmn,92,Romance,7.1,65
tt0806027,2009,血戰新世紀,Hong Kong/France/China,1,yue,91,"Action,Adventure,Fantasy",5.2,15250
tt1344008,2009,Tactical Unit - Comrades in Arms,Hong Kong,1,en,91,"Action,Crime,Drama",6.1,432
tt1194624,2009,Shen qiang shou,Hong Kong,1,cmn,90,"Action,Crime,Thriller",5.5,2222
tt1365493,2009,Ai de qi,Hong Kong,1,cmn,90,"Comedy,Romance",5.6,89
tt1521849,2009,Split Second Murders,Hong Kong,1,en,90,Comedy,4.7,94
tt1562343,2009,音樂人生KJ,Hong Kong,1,cmn,90,Documentary,7.8,166
tt1202514,2009,Accident,Hong Kong,1,en,89,"Mystery,Thriller",6.6,3690
tt1483421,2009,Turning Point,Hong Kong,1,en,89,"Crime,Thriller",5.9,441
tt1035733,2009,Tiao chu qu,Hong Kong/China,1,\N,87,"Comedy,Drama",5.5,311
tt1392899,2009,戰．無雙,Hong Kong/China,1,yue,87,"Action,Crime",4.4,318
tt1098327,2009,Chat lung jyu: Chyunsan jeunfa,United States/United Kingdom/Mexico/Hong Kong,1,yue,85,"Action,Adventure,Fantasy",2.5,78865
tt1395037,2009,A Very Short Life,Hong Kong,1,en,85,"Drama,Thriller",5.1,136
tt1451620,2009,Written By,Hong Kong,1,en,85,"Drama,Fantasy",6.1,409
tt1535475,2009,Seven 2 One (2009),Hong Kong,1,en,85,"Crime,Drama,Thriller",5.5,157
tt1430622,2009,Mcdull - Kungfu Ding Ding Dong,Japan/China/Hong Kong,1,yue,80,"Animation,Comedy",6.3,438
tt6448406,2009,怪談,Hong Kong,1,cmn,80,Horror,5.3,16
tt1533117,2010,Yeung Zi Daan Fei,China/Hong Kong,1,yue,132,"Action,Comedy,Drama",7.3,12951
tt1482989,2010,李小龍,Hong Kong/China,1,cmn,129,"Biography,Drama",6.4,1963
tt1756487,2010,Merry-Go-Round,Hong Kong,1,en,126,Drama,6.7,232
tt1123373,2010,狄仁傑之通天帝國,China/Hong Kong,1,yue,123,"Action,Adventure,Drama",6.6,11818
tt1535495,2010,Qiang wang zhi wang,Hong Kong,1,cmn,118,"Action,Drama,Mystery",6.2,1584
tt1772958,2010,戀人絮語,Hong Kong,1,cmn,118,"Drama,Romance",6,150
tt1602572,2010,歲月神偷,Hong Kong,1,yue,117,"Comedy,Drama,Romance",7.4,2357
tt1442571,2010,錦衣衛,Hong Kong/China/Singapore,1,yue,114,"Action,History,Thriller",6.3,8446
tt1535492,2010,The Stool Pigeon,Hong Kong,1,en,113,"Action,Crime,Thriller",6.7,2169
tt1723112,2010,The Ditch,Hong Kong/France/Belgium/South Korea/Netherlands,1,en,112,Drama,7.1,536
tt1691832,2010,City Under Siege,Hong Kong,1,en,110,"Action,Sci-Fi,Thriller",4.7,988
tt1797547,2010,The Road Less Traveled,Hong Kong/China,1,en,108,Drama,6.5,123
tt1907717,2010,Lung fung dim,China/Hong Kong,1,yue,108,"Comedy,Romance",4.8,163
tt1456661,2010,The Turbulence of Jing Wu,Hong Kong/China,1,en,106,"Action,Drama,History",6.2,11020
tt1602500,2010,Huo long,Hong Kong,1,cmn,106,"Action,Crime,Mystery",6.2,1037
tt1710983,2010,The Drunkard,Hong Kong,1,en,106,Drama,6.3,96
tt1447800,2010,月滿軒尼詩,Hong Kong,1,yue,105,"Comedy,Romance",6.3,710
tt1611944,2010,囡囡,Hong Kong,1,yue,105,Drama,5.5,383
tt1612142,2010,人間喜劇,Hong Kong,1,cmn,105,Comedy,6.4,296
tt1694518,2010,得閒炒飯,Hong Kong,1,yue,105,"Comedy,Romance",6.3,376
tt1517633,2010,Break Up Club,Hong Kong,1,en,104,"Comedy,Drama,Romance",5.8,380
tt1602479,2010,Love in a Puff,Hong Kong,1,en,104,"Comedy,Drama,Romance",7.1,2877
tt1711475,2010,翡翠明珠,Hong Kong,1,yue,104,"Comedy,Romance",3.9,124
tt1602480,2010,財神到,China/Hong Kong,1,yue,103,Comedy,4.6,81
tt1756773,2010,Flirting Scholar 2,China/Hong Kong,1,en,102,Comedy,3.6,156
tt1634104,2010,37,Hong Kong,1,\N,100,Drama,5.7,11
tt1641638,2010,Yip Man III,Hong Kong,1,yue,100,"Action,Biography,Drama",7,32736
tt1833127,2010,Jiang shi xin zhan shi,Hong Kong,1,\N,100,"Action,Thriller",4,220
tt1337055,2010,Wei lai jing cha,Hong Kong/Taiwan,1,cmn,99,"Action,Sci-Fi",3.5,976
tt1602474,2010,72 Tenants of Prosperity,Hong Kong,1,en,99,Comedy,5.7,507
tt1756679,2010,Perfect Wedding,Hong Kong,1,en,99,"Comedy,Romance",5.2,213
tt1401668,2010,Les nuits rouges du bourreau de jade,Hong Kong/France/Belgium,1,\N,98,"Crime,Horror,Thriller",5.5,672
tt1611823,2010,Gallants,Hong Kong,1,en,98,"Action,Comedy,Drama",6.5,994
tt1611907,2010,Beauty on Duty,Hong Kong,1,en,98,"Action,Comedy",4.5,250
tt1314170,2010,童眼,Hong Kong,1,cmn,97,"Horror,Thriller",4.2,934
tt1603789,2010,Amphetamine,Hong Kong,1,en,97,"Drama,Romance",5.6,1104
tt1319718,2010,Junior Soldiers,China/Hong Kong,1,en,96,"Action,Adventure,Comedy",6.9,15946
tt1407972,2010,Dream Home,Hong Kong,1,en,96,Horror,6.6,5849
tt1611818,2010,前度,Hong Kong,1,cmn,95,"Drama,Romance",5.7,481
tt1611840,2010,Fei Sha Feng Zhong Zhuan,Hong Kong,1,cmn,95,"Action,Comedy,Crime",5.7,550
tt7142012,2010,毋亡我,Hong Kong,1,cmn,94,"Drama,Horror",4.3,6
tt1456520,2010,"All's Well, Ends Well 2010",Hong Kong,1,en,93,Comedy,4.1,565
tt1519640,2010,全城熱戀熱辣辣,Hong Kong/China/United States,1,yue,93,"Comedy,Romance",6.1,931
tt1572168,2010,See piu fung wan,Hong Kong,1,\N,93,"Action,Crime,Thriller",5.7,542
tt1611845,2010,Frozen,Hong Kong,1,en,92,"Fantasy,Romance,Thriller",5.3,102
tt1612143,2010,Just Another Pandora's Box,Hong Kong,1,en,92,"Comedy,Fantasy",4.6,768
tt1722513,2010,刀見笑,China/Hong Kong/United States,1,cmn,92,"Action,Comedy",5.6,713
tt1316061,2010,Kong Hong: Lost in Love,Hong Kong,1,\N,91,Drama,8.6,13
tt1465499,2010,Bad Blood,Hong Kong,1,en,91,"Action,Crime,Drama",5.2,603
tt1778258,2010,Revenge: A Love Story,Hong Kong,1,en,90,"Crime,Mystery,Thriller",6.7,1733
tt1245094,2010,Wu,Hong Kong/United States,1,\N,89,Drama,6.6,42
tt4270866,2010,Jing mou moon 2,Hong Kong,1,yue,89,"Comedy,Music",5.7,12
tt1611947,2010,Womb Ghosts,Hong Kong,1,en,88,Horror,4.5,225
tt1764136,2010,26 Happiness Road,Hong Kong,1,\N,88,Drama,6.1,10
tt0782047,2010,Irreversi,Hong Kong,1,\N,87,Thriller,4.4,139
tt1810618,2010,Marriage with a Liar,Hong Kong,1,en,85,"Comedy,Drama,Romance",5.1,181
tt1819691,2010,Bei mian,Hong Kong/France,1,\N,85,Thriller,4.7,16
tt1453967,2010,Cheung Gong 7 hou: Oi dei kau,Hong Kong/China,1,\N,83,"Animation,Comedy,Horror",5.8,230
tt2235823,2010,Zai yi qi,Hong Kong,1,\N,83,Documentary,7.5,31
tt2075246,2010,魔幻失樂園,Japan/Malaysia/South Korea/Hong Kong/France,1,cmn,80,\N,2.4,25
tt1740057,2010,Wan Chai Baby,Hong Kong,1,\N,75,Drama,4.5,25
tt1500694,2010,Chu shui fu rong,Hong Kong,1,cmn,,"Comedy,Sport",4.5,153
tt1650508,2010,Coming Clean,Hong Kong/United States,1,\N,,"Biography,Documentary,Drama",4.7,9
tt2712156,2010,異空危情,Hong Kong,1,yue,,Comedy,2.5,15
tt8889100,2010,Young Bruce Lee the Birth of a Legend,Hong Kong,1,\N,,\N,6.7,11
tt1533749,2011,Xin shao lin si,Hong Kong/China,1,\N,131,"Action,Drama",6.8,20101
tt1365048,2011,3-D Sex and Zen: Extreme Ecstasy,Hong Kong,1,en,129,"Comedy,Drama",4.2,2919
tt1869721,2011,The Great Magician,Hong Kong/China,1,en,128,"Comedy,Drama,Mystery",5.9,1998
tt1934335,2011,不再讓你孤單,China/Hong Kong,1,yue,124,"Drama,Romance",6.6,1087
tt1852904,2011,竊聽風雲2,Hong Kong/China,1,cmn,121,"Action,Crime,Thriller",6.7,1933
tt2008006,2011,桃姐,Hong Kong,1,yue,118,Drama,7.5,6265
tt1718199,2011,Wu xia,Hong Kong/China,1,\N,115,"Action,Crime,Drama",7,15732
tt1776143,2011,Single Men & Women,Hong Kong/China,1,en,115,Romance,6.5,1951
tt1993428,2011,Jian hu nu xia Qiu Jin,Hong Kong/China,1,\N,115,"Biography,Drama",6.2,404
tt2471242,2011,英雄·喋血,Hong Kong/China,1,yue,112,History,5.7,10
tt1648093,2011,Gwan wan cheung,China/Hong Kong,1,yue,109,"Action,Biography,Drama",6,4504
tt1790669,2011,大武生,China/Hong Kong,1,cmn,108,"Action,Drama,Romance",5.2,483
tt1371585,2011,奪命金,Hong Kong,1,yue,107,"Crime,Drama",6.9,2719
tt2073103,2011,The Days of Noah 2: Apocalypse,Hong Kong,1,\N,107,"Adventure,Documentary,History",4,10
tt2075310,2011,Sleepwalker,Hong Kong,1,en,105,"Mystery,Thriller",4.7,194
tt1534786,2011,The Detective 2,Hong Kong,1,en,104,"Crime,Drama,Thriller",5.6,585
tt1845842,2011,I Heart HK,Hong Kong,1,en,104,Comedy,5.9,307
tt1857913,2011,白蛇傳說,China/Hong Kong,1,yue,102,"Action,Fantasy,Romance",5.8,8949
tt2473328,2011,I Love Wing Chun,Hong Kong/Malaysia,1,en,101,"Action,Comedy",3.9,27
tt1856038,2011,全球熱戀,China/Hong Kong/United States,1,yue,100,"Comedy,Romance",5.6,372
tt1861421,2011,Sien lui yau wan,China/Hong Kong,1,yue,100,"Fantasy,Horror",5.6,1448
tt1887955,2011,隱婚男女,China/Hong Kong/Japan,1,yue,100,"Drama,Romance",5.1,142
tt2072164,2011,Magic to Win,Hong Kong/China,1,en,100,"Action,Comedy,Fantasy",4.6,388
tt2091885,2011,東成西就2011,Hong Kong/China,1,yue,100,Fantasy,3.8,286
tt2066857,2011,大藍湖,Hong Kong,1,yue,98,Drama,5.3,70
tt1941705,2011,Treasure Inn,Hong Kong/China,1,en,97,"Action,Comedy,Mystery",5.4,398
tt2096480,2011,Hong Kong Ghost Stories,Hong Kong,1,en,97,Horror,4.9,171
tt1988689,2011,喜愛夜蒲,Hong Kong,1,yue,96,"Comedy,Drama,Romance",4.7,599
tt2011257,2011,Summer Love,Hong Kong,1,en,96,"Comedy,Romance",4,112
tt2072155,2011,Let's Go!,Hong Kong,1,en,96,"Action,Comedy",4.3,145
tt2472668,2011,Choy Lee Fut Kung Fu,China/Hong Kong,1,en,96,"Action,Comedy",4.3,35
tt1604670,2011,Punished,Hong Kong,1,en,94,"Crime,Thriller",5.9,773
tt1964887,2011,Love Is the Only Answer,Hong Kong,1,en,94,"Comedy,Romance",5.1,137
tt1851871,2011,蔡李佛,China/Hong Kong,1,yue,93,"Action,Comedy,Drama",4.3,531
tt1872026,2011,Cure,Hong Kong,1,\N,93,Drama,4.9,14
tt2062580,2011,Love You You,Hong Kong/China,1,en,92,Romance,6.2,443
tt2084078,2011,Roomless,Hong Kong,1,en,92,"Comedy,Drama",8.1,46
tt1837529,2011,出軌的女人,Hong Kong,1,yue,91,Drama,5.1,120
tt2050604,2011,人山人海,China/Hong Kong,1,cmn,91,"Crime,Drama,Thriller",6.2,233
tt1993433,2011,Treasure Hunt,Hong Kong,1,en,90,Comedy,3.4,97
tt1884354,2011,Meng nan gun si dui,Hong Kong,1,cmn,89,Comedy,3.9,142
tt1997561,2011,勁抽福祿壽,Hong Kong,1,cmn,89,Comedy,5.1,121
tt2186875,2011,Laughing Gor - Qian Zui Fan,Hong Kong,1,\N,89,"Action,Crime",5.5,234
tt1478804,2011,Far Away Eyes,Hong Kong/United States,1,en,87,"Action,Thriller",3.7,675
tt6447710,2011,老夫子之小水虎傳奇,China/Hong Kong,1,yue,86,"Animation,Comedy",3.2,15
tt2229592,2011,愛很爛,Hong Kong/China,1,cmn,83,"Drama,Romance",4.2,532
tt1329381,2011,Klaus Pierre: Diary of an Emotionally Challenged Action Star,United States/Hong Kong,1,en,82,"Adventure,Romance",5.4,19
tt2084885,2011,The 33D Invader,Hong Kong,1,en,82,"Comedy,Sci-Fi",4,426
tt2115379,2011,Quattro Hongkong 2,Hong Kong,1,\N,56,Drama,5.2,13
tt1740661,2011,Beach Spike,Hong Kong,1,en,,"Action,Comedy,Romance",4.4,266
tt1935855,2011,潮性辦公室,Hong Kong,1,yue,,Comedy,4.5,148
tt2473764,2011,The Way We Were,Hong Kong,1,\N,,Drama,5.3,7
tt4295134,2011,大同：康有為在瑞典,Hong Kong,1,cmn,,Documentary,8.1,10
tt1371111,2012,Cloud Atlas,United States/Germany/Hong Kong/Singapore/China/United Kingdom/Spain,1,en,172,"Drama,Mystery,Sci-Fi",7.4,373032
tt2361042,2012,Saam jimui,France/Hong Kong,1,yue,153,Documentary,7.3,473
tt1424310,2012,Chinese Zodiac,Hong Kong/China,1,en,122,"Action,Adventure,Comedy",6,24342
tt2063011,2012,The Viral Factor,Hong Kong/China,1,en,122,"Action,Drama,Thriller",5.9,2748
tt2078768,2012,Windseeker,Hong Kong/China,1,en,120,"Crime,Drama,Mystery",6.2,1768
tt2370792,2012,Dong Guan Wood,Hong Kong,1,en,119,"Comedy,Drama,Romance",5.3,1262
tt2051818,2012,The Eighth Happiness,Hong Kong,1,en,115,Comedy,5,362
tt1847713,2012,血滴子,China/Haiti/Hong Kong,1,yue,112,"Action,Drama",4.8,1428
tt2238839,2012,Chun Jiao yu Zhi Ming,Hong Kong/China,1,cmn,112,"Comedy,Drama,Romance",6.8,1952
tt1941536,2012,High Altitude of Love II,Hong Kong/China,1,en,111,"Drama,Romance",6.4,629
tt2171993,2012,Nightfall,Hong Kong,1,en,108,"Action,Crime,Thriller",6.4,1295
tt2165735,2012,Du Zhan,China/Hong Kong,1,yue,107,"Action,Crime,Drama",7,10800
tt2458040,2012,我老公唔生性,Hong Kong,1,yue,107,"Comedy,Romance",5.7,223
tt2458314,2012,大上海,Hong Kong/China,1,yue,107,"Action,Adventure,Crime",6.5,2105
tt2296692,2012,第一次,China/Hong Kong,1,cmn,106,"Drama,Romance",6.5,497
tt2372584,2012,Tin sang oi ching wong,Hong Kong,1,yue,106,"Comedy,Romance",4.9,166
tt2387469,2012,Floating City (2012),Hong Kong,1,en,104,Drama,6.5,439
tt3376596,2012,An lian 99 tian,Hong Kong,1,cmn,104,"Comedy,Drama,Romance",5.6,41
tt1734586,2012,商戰,United States/Hong Kong,1,yue,102,Thriller,4.5,1151
tt2186715,2012,Han zhan,Hong Kong,1,cmn,102,"Action,Crime,Mystery",6.6,5092
tt2235184,2012,DIVA華麗之後,Hong Kong/China,1,yue,102,Drama,5.8,129
tt2271555,2012,情謎,China/Hong Kong,1,yue,102,"Drama,Romance,Thriller",5.2,245
tt2361586,2012,The Lion Roars 2,China/Hong Kong,1,en,102,Comedy,3.9,129
tt2251662,2012,Da Wu Dang zhi tian di mi ma,Hong Kong/China,1,\N,100,Action,5.3,973
tt2253038,2012,Lan Kwai Fong 2,Hong Kong,1,en,100,"Comedy,Drama,Romance",4.7,452
tt2308797,2012,Mr. & Mrs. Gambler,Hong Kong,1,en,100,Comedy,5.2,276
tt2317379,2012,I Love Hong Kong 2012,Hong Kong,1,en,100,Comedy,4.9,189
tt2168166,2012,The Bounty,Hong Kong,1,en,99,"Action,Comedy,Drama",5.5,182
tt2255398,2012,Love Is Pyjamas,Hong Kong,1,en,99,"Comedy,Romance",4.8,91
tt1258972,2012,鐵拳無敵,United States/Hong Kong,1,yue,95,Action,5.4,64111
tt2378399,2012,三生三世聶華苓,Hong Kong,1,yue,95,"Biography,Documentary,Drama",7.6,31
tt1857797,2012,赤裸戰士,Hong Kong,1,cmn,94,"Action,Crime,Thriller",4.8,659
tt1852069,2012,Passion Island,Hong Kong,1,en,93,"Comedy,Drama,Romance",3.1,58
tt2266938,2012,低俗喜劇,Hong Kong,1,yue,93,Comedy,6.3,1565
tt1982772,2012,Love Me Not,Hong Kong,1,\N,92,"Comedy,Drama,Romance",5.8,58
tt2190232,2012,Speechless,Hong Kong/China,1,en,92,Drama,5.9,456
tt2225608,2012,高舉．愛,Hong Kong,1,yue,92,Drama,6,52
tt2458256,2012,Zui hau yat yeh,China/Hong Kong,1,yue,92,"Drama,Romance",5.5,110
tt2458954,2012,Lives in Flames,Hong Kong,1,\N,92,"Drama,Music",5.8,13
tt2354525,2012,紮職,Hong Kong,1,cmn,91,"Crime,Drama",5.2,431
tt1740002,2012,車手,Hong Kong,1,cmn,90,"Action,Crime,Drama",5.9,1885
tt1854569,2012,Fairy Tale Killer,Hong Kong,1,en,90,"Crime,Mystery,Thriller",4.7,339
tt2321373,2012,Marrying Mr. Perfect,China/Hong Kong,1,en,90,"Comedy,Romance",4.4,100
tt2328519,2012,Beautiful 2012,Hong Kong/China/Taiwan/South Korea,1,\N,90,Drama,5.9,60
tt1700439,2012,天馬行兇,Hong Kong,1,yue,86,"Crime,Mystery,Thriller",4.3,104
tt2303104,2012,Qing Yan,Hong Kong/China,1,\N,86,"Crime,Horror,Mystery",5.3,109
tt2170536,2012,影子愛人,China/Hong Kong,1,cmn,84,"Drama,Romance",4.2,117
tt5779650,2012,The Adventures of Jinbao,China/United States/Hong Kong,1,en,78,"Action,Adventure,Animation",1.8,293
tt2452266,2012,乾旦路,Hong Kong/China,1,yue,71,"Documentary,Music",7.9,9
tt2957774,2013,掃毒,China/Hong Kong,1,yue,140,"Action,Crime,Thriller",6.6,2837
tt1462900,2013,The Grandmaster,Hong Kong/China,1,en,130,"Action,Biography,Drama",6.6,36496
tt2332707,2013,盲探,Hong Kong/China,1,yue,130,"Action,Comedy,Crime",6.4,3618
tt2565752,2013,凶惡,Japan/Hong Kong,1,cmn,128,Thriller,6.6,1237
tt3003668,2013,Unbeatable,China/Hong Kong,1,en,122,"Action,Drama,Sport",7.2,3050
tt2169322,2013,Anchoring in Seattle,China/Hong Kong,1,en,121,"Comedy,Romance",6.5,2782
tt3341072,2013,Firestorm,Hong Kong/China,1,en,118,"Action,Crime,Thriller",6.2,3028
tt3054776,2013,迷離夜,Hong Kong,1,yue,114,Horror,5.6,676
tt3259968,2013,金剛王：死亡救贖,China/Hong Kong/Japan/Taiwan,1,cmn,111,"Action,Fantasy",5.7,1770
tt2017561,2013,Daai wa sai you: Chui mo chun kei,China/Hong Kong,1,yue,110,"Action,Adventure,Comedy",6.7,13868
tt3003996,2013,狂舞派,Hong Kong,1,yue,110,"Drama,Music",6.6,594
tt3751084,2013,Se qing 298-03,Hong Kong,1,yue,109,"Crime,Drama",4.3,37
tt3503902,2013,A Complicated Story,Hong Kong,1,en,108,Drama,5.5,117
tt2177629,2013,Lost for Words,Hong Kong,1,\N,107,"Drama,Romance",4.5,326
tt2957680,2013,逃出生天,China/Hong Kong,1,cmn,107,"Action,Adventure,Drama",5.7,917
tt2642064,2013,古惑仔：江湖新秩序,Hong Kong,1,yue,106,Crime,4.1,159
tt2771800,2013,殭屍,Hong Kong,1,cmn,103,"Action,Fantasy,Horror",6.3,6424
tt2927068,2013,Tóngmóu,Hong Kong,1,yue,103,"Crime,Mystery,Thriller",5.3,424
tt3552642,2013,7 Assassins,Hong Kong/China,1,\N,103,"Action,Adventure",5,401
tt2072220,2013,忠烈楊家將,Hong Kong/China,1,cmn,102,"Adventure,History,War",6.3,2890
tt2495118,2013,Ip Man: The Final Fight,Hong Kong,1,en,100,"Action,Biography,Drama",6.1,11517
